date,hour,wait_time_mean,wait_time_max,wait_time_std,n_observations,total_guests,total_units,temp,feels_like,humidity,wind_speed,pressure,clouds_all,rain_1h,snow_1h,weather_main,temp_category
2021-10-17,20,4.695945945945946,30,6.906231814427411,148,7339.0002,2558.3333000000002,9.32,7.76,81,2.9,1021,0,0.0,0.0,Clear,5-10°C
2021-10-17,21,0.0,0,0.0,148,210.0,2544.0,8.44,6.65,86,2.98,1021,0,0.0,0.0,Clear,5-10°C
2021-10-17,22,0.0,0,0.0,148,0.0,2544.0,8.18,6.96,87,2.13,1021,0,0.0,0.0,Clear,5-10°C
2021-10-18,9,4.831081081081081,80,12.336213221505307,148,6343.0001,2386.7333,10.82,10.28,89,2.68,1022,100,0.0,0.0,Clouds,10-15°C
2021-10-18,10,18.074324324324323,80,18.585376160394226,148,18943.9982,2500.5334,12.76,12.47,91,3.26,1022,100,0.0,0.0,Clouds,10-15°C
2021-10-18,11,25.16891891891892,80,20.811884527808225,148,21192.998,2599.6,14.64,14.46,88,3.69,1022,100,0.0,0.0,Clouds,10-15°C
2021-10-18,12,26.4527027027027,80,18.82838155098256,148,22999.998,2629.4666,16.44,16.25,81,3.85,1021,100,0.0,0.0,Clouds,15-20°C
2021-10-18,13,26.52027027027027,80,18.47648610266485,148,21291.498,2629.3333,17.66,17.6,81,4.14,1021,100,0.0,0.0,Clouds,15-20°C
2021-10-18,14,25.27027027027027,75,18.218102156507967,148,21625.998,2630.3333000000002,18.15,18.16,82,4.16,1021,100,0.0,0.0,Clouds,15-20°C
2021-10-18,15,24.966216216216218,75,18.94762402872415,148,22399.9993,2644.7334,17.96,17.95,82,4.15,1021,100,0.0,0.0,Clouds,15-20°C
2021-10-18,16,24.89864864864865,75,18.676166143909093,148,19831.498,2627.5333,17.47,17.47,84,3.75,1021,100,0.0,0.0,Clouds,15-20°C
2021-10-18,17,22.5,75,17.86666412833772,148,18999.9995,2617.0666,16.13,16.15,90,3.18,1021,100,0.0,0.0,Clouds,15-20°C
2021-10-18,18,12.06081081081081,50,14.497584293892615,148,14929.8334,2484.4666,15.32,15.31,92,3.31,1021,100,0.0,0.0,Clouds,15-20°C
2021-10-18,19,0.0,0,0.0,148,2315.4999,2276.2667,15.02,15.06,95,3.11,1021,100,1.0,0.0,Rain,15-20°C
2021-10-18,20,0.0,0,0.0,148,0.0,2200.0,14.82,14.86,96,3.49,1021,100,1.0,0.0,Rain,10-15°C
2021-10-18,21,0.0,0,0.0,148,0.0,2200.0,14.63,14.66,96,4.21,1021,100,1.0,0.0,Rain,10-15°C
2021-10-18,22,0.0,0,0.0,148,0.0,2200.0,14.48,14.52,97,5.05,1022,100,0.0,0.0,Clouds,10-15°C
2021-10-19,9,6.351351351351352,120,14.399482636617302,148,7085.9999,2376.1335,17.1,16.93,79,4.44,1021,33,0.0,0.0,Clouds,15-20°C
2021-10-19,10,20.574324324324323,120,22.816359811559792,148,18989.4981,2512.1333,18.16,18.22,84,3.86,1021,5,0.0,0.0,Clear,15-20°C
2021-10-19,11,26.4527027027027,90,21.722221125034398,148,22221.9999,2622.0,19.76,19.8,77,4.33,1021,1,0.0,0.0,Clear,15-20°C
2021-10-19,12,28.513513513513512,90,20.76315630341611,148,21838.8333,2500.3336,21.64,21.69,70,4.66,1021,2,0.0,0.0,Clear,20-25°C
2021-10-19,13,26.25,90,20.083795546096734,148,23315.5,2627.7334,22.58,22.51,62,4.9,1019,35,0.0,0.0,Clouds,20-25°C
2021-10-19,14,24.02027027027027,80,18.467279243233033,148,22995.0,2636.8669,23.01,22.85,57,4.82,1019,81,0.0,0.0,Clouds,20-25°C
2021-10-19,15,25.54054054054054,90,18.9533542625327,148,22475.0,2629.6667,23.03,22.93,59,4.56,1018,75,0.0,0.0,Clouds,20-25°C
2021-10-19,16,23.41216216216216,75,18.229798829424304,148,22044.5,2616.5333,21.91,21.8,63,4.25,1018,87,0.0,0.0,Clouds,20-25°C
2021-10-19,17,20.574324324324323,80,20.375085231228173,148,20587.5,2583.333,19.73,19.56,69,4.14,1017,85,0.0,0.0,Clouds,15-20°C
2021-10-19,18,12.027027027027026,55,14.319458216647455,148,14568.4979,2462.5334,18.25,18.04,73,4.14,1018,12,0.0,0.0,Clouds,15-20°C
2021-10-19,19,0.0,0,0.0,148,1893.4,2424.0,17.29,17.09,77,4.4,1018,6,0.0,0.0,Clear,15-20°C
2021-10-19,20,0.0,0,0.0,148,0.0,2424.0,16.99,16.73,76,4.8,1017,3,0.0,0.0,Clear,15-20°C
2021-10-19,21,0.0,0,0.0,148,0.0,2424.0,16.37,16.07,77,5.16,1017,0,0.0,0.0,Clear,15-20°C
2021-10-19,22,0.0,0,0.0,148,0.0,2424.0,15.94,15.63,78,6.12,1016,16,0.0,0.0,Clouds,15-20°C
2021-10-20,9,5.0,65,9.793792286287205,148,7695.8374,2396.3333000000002,15.61,15.45,85,7.03,1010,68,1.0,0.0,Rain,15-20°C
2021-10-20,10,16.756756756756758,90,18.95990098054657,148,18074.4998,2496.8,15.84,15.83,90,7.23,1010,100,0.0,0.0,Clouds,15-20°C
2021-10-20,11,21.31756756756757,90,20.23973231322613,148,20823.0,2645.8667,16.43,16.58,94,6.35,1010,100,0.0,0.0,Clouds,15-20°C
2021-10-20,12,21.114864864864863,80,19.2444085522479,148,23402.5001,2651.1999,17.52,17.7,91,8.54,1010,76,0.0,0.0,Clouds,15-20°C
2021-10-20,13,19.7972972972973,75,18.218985186259292,148,23243.5,2645.0,18.56,18.74,87,7.94,1009,37,0.0,0.0,Clouds,15-20°C
2021-10-20,14,19.493243243243242,90,17.792644135377557,148,22437.0997,2621.4665999999997,18.59,18.72,85,7.91,1007,85,0.0,0.0,Clouds,15-20°C
2021-10-20,15,19.29054054054054,70,17.192489017515552,148,23727.5,2655.8667,18.63,18.79,86,7.8,1006,98,0.0,0.0,Clouds,15-20°C
2021-10-20,16,18.47972972972973,70,16.55396024902975,148,23174.0,2650.6666,18.32,18.48,87,7.46,1006,98,0.0,0.0,Clouds,15-20°C
2021-10-20,17,15.236486486486486,65,14.975427258841407,148,18694.0,2629.8,17.89,18.03,88,7.35,1005,100,0.0,0.0,Clouds,15-20°C
2021-10-20,18,9.932432432432432,65,12.90976646703955,148,12349.0001,2506.3999,17.42,17.54,89,7.14,1004,99,0.0,0.0,Clouds,15-20°C
2021-10-20,19,0.0,0,0.0,148,1208.4998,2468.0,17.28,17.39,89,7.5,1002,98,0.0,0.0,Clouds,15-20°C
2021-10-20,20,0.0,0,0.0,148,0.0,2468.0,17.14,17.21,88,8.54,1001,100,0.0,0.0,Clouds,15-20°C
2021-10-20,21,0.0,0,0.0,148,0.0,2468.0,17.43,17.34,81,10.7,999,100,2.0,0.0,Rain,15-20°C
2021-10-20,22,0.0,0,0.0,148,0.0,2468.0,13.84,13.71,93,11.53,999,71,3.0,0.0,Rain,10-15°C
2021-10-21,9,5.844594594594595,105,14.408856326955824,148,7714.9998,2413.5999,12.32,11.75,82,7.45,1012,2,0.0,0.0,Clear,10-15°C
2021-10-21,10,17.33108108108108,105,20.105297137147037,148,17139.0001,2547.6,13.41,12.84,78,7.38,1012,41,0.0,0.0,Clouds,10-15°C
2021-10-21,11,20.2027027027027,90,19.870998749060465,148,21454.5,2638.7336999999998,14.11,13.51,74,7.85,1012,72,0.0,0.0,Clouds,10-15°C
2021-10-21,12,20.405405405405407,90,18.920829625364725,148,22031.0,2635.5333,12.51,12.09,87,7.15,1011,96,0.0,0.0,Clouds,10-15°C
2021-10-21,13,20.27027027027027,95,20.22647103522268,148,20583.0002,2623.3333,12.15,11.88,94,5.86,1011,100,1.0,0.0,Rain,10-15°C
2021-10-21,14,18.91891891891892,95,19.644290342005238,148,17383.3336,2468.0,12.15,11.93,96,6.08,1011,100,2.0,0.0,Rain,10-15°C
2021-10-21,15,15.912162162162161,70,16.361531560986073,148,15532.4999,2410.8001,11.95,11.71,96,6.75,1012,93,1.0,0.0,Rain,10-15°C
2021-10-21,16,12.635135135135135,60,13.720310506317908,148,15484.9998,2394.6003,11.09,10.74,95,5.29,1014,38,0.0,0.0,Clouds,10-15°C
2021-10-21,17,10.97972972972973,50,11.586098634100702,148,16258.4992,2433.6666,9.1,6.85,91,4.09,1015,24,0.0,0.0,Clouds,5-10°C
2021-10-21,18,6.283783783783784,40,8.433848663134787,148,12076.5001,2433.5333,7.72,6.05,93,2.6,1016,26,0.0,0.0,Clouds,5-10°C
2021-10-21,19,0.0,0,0.0,148,900.0,2426.4,6.52,5.55,95,1.61,1018,13,0.0,0.0,Clouds,5-10°C
2021-10-21,20,0.16891891891891891,15,1.3572105923623623,148,0.0,2424.0,5.72,4.39,96,1.82,1018,5,0.0,0.0,Clear,5-10°C
2021-10-21,21,0.033783783783783786,5,0.41099746826339323,148,0.0,2424.0,5.16,3.69,96,1.87,1019,4,0.0,0.0,Clear,5-10°C
2021-10-21,22,0.13513513513513514,5,0.813563996359285,148,0.0,2424.0,4.43,2.6,96,2.1,1019,4,0.0,0.0,Clear,<5°C
2021-10-22,9,6.655405405405405,120,16.239999680740347,148,5877.1656,2396.6666,7.21,4.76,98,3.65,1023,14,0.0,0.0,Clouds,5-10°C
2021-10-22,10,18.47972972972973,85,21.234508429106064,148,17175.9992,2526.4003,9.35,7.2,94,4.0,1024,97,0.0,0.0,Clouds,5-10°C
2021-10-22,11,25.54054054054054,95,21.985888603033807,148,16000.5,2615.4666,11.4,10.79,84,4.02,1024,78,0.0,0.0,Clouds,10-15°C
2021-10-22,12,31.925675675675677,95,23.45587584775411,148,18414.1667,2654.1999,12.89,12.22,76,4.39,1024,87,0.0,0.0,Clouds,10-15°C
2021-10-22,13,28.20945945945946,75,22.162127829021966,148,20352.0,2655.5333,13.04,12.23,70,4.36,1023,83,0.0,0.0,Clouds,10-15°C
2021-10-22,14,27.263513513513512,80,22.852190382068837,148,20853.6674,2657.7334,12.56,11.8,74,4.43,1024,96,0.0,0.0,Clouds,10-15°C
2021-10-22,15,26.41891891891892,90,21.028329939579194,148,21397.0,2657.8666,12.19,11.48,77,3.65,1024,100,0.0,0.0,Clouds,10-15°C
2021-10-22,16,25.2027027027027,75,20.856477308187294,148,21629.001,2647.5332,11.68,11.02,81,3.26,1024,100,0.0,0.0,Clouds,10-15°C
2021-10-22,17,21.95945945945946,85,21.9587982702728,148,19664.0,2627.8666,10.64,10.01,86,2.81,1025,100,0.0,0.0,Clouds,10-15°C
2021-10-22,18,15.43918918918919,75,19.271856167853688,148,15032.9999,2483.9333,9.68,8.57,89,2.32,1025,79,0.0,0.0,Clouds,5-10°C
2021-10-22,19,0.0,0,0.0,148,2113.0002,2456.0,8.49,7.3,92,2.16,1025,49,0.0,0.0,Clouds,5-10°C
2021-10-22,20,0.0,0,0.0,148,0.0,2456.0,8.47,7.38,95,2.03,1026,43,0.0,0.0,Clouds,5-10°C
2021-10-22,21,0.0,0,0.0,148,0.0,2456.0,8.51,7.5,96,1.95,1026,40,0.0,0.0,Clouds,5-10°C
2021-10-22,22,0.0,0,0.0,148,0.0,2456.0,8.38,6.7,96,2.79,1027,63,0.0,0.0,Clouds,5-10°C
2021-10-23,9,7.635135135135135,95,15.413197211511115,148,8869.4999,2524.7999,10.5,10.03,93,0.69,1029,91,0.0,0.0,Clouds,10-15°C
2021-10-23,10,23.31081081081081,95,22.957769971388814,148,20770.6674,2602.9999,11.87,11.41,88,0.7,1028,76,0.0,0.0,Clouds,10-15°C
2021-10-23,11,29.83108108108108,100,23.324212555632393,148,23202.0,2686.7333,13.6,13.16,82,1.51,1028,73,0.0,0.0,Clouds,10-15°C
2021-10-23,12,29.425675675675677,85,21.73216407361838,148,22409.9999,2749.1334,14.35,13.69,71,2.15,1028,60,0.0,0.0,Clouds,10-15°C
2021-10-23,13,27.87162162162162,80,21.705286482745,148,21559.5001,2744.9997,14.1,13.37,69,2.16,1027,54,0.0,0.0,Clouds,10-15°C
2021-10-23,14,27.364864864864863,75,20.812132989519622,148,22760.9999,2737.2004,14.13,13.43,70,2.49,1027,62,0.0,0.0,Clouds,10-15°C
2021-10-23,15,28.716216216216218,80,21.760302287735183,148,23758.0,2744.3333000000002,13.59,13.07,79,2.13,1027,66,0.0,0.0,Clouds,10-15°C
2021-10-23,16,27.06081081081081,75,19.828594192161816,148,20691.3333,2721.1333,12.97,12.12,69,1.83,1027,78,0.0,0.0,Clouds,10-15°C
2021-10-23,17,23.64864864864865,85,20.846006441426244,148,19053.4999,2701.8668,10.88,10.11,80,2.1,1027,42,0.0,0.0,Clouds,10-15°C
2021-10-23,18,21.655405405405407,85,21.471294818782418,148,19176.1665,2703.267,9.07,7.73,90,2.49,1026,26,0.0,0.0,Clouds,5-10°C
2021-10-23,19,12.702702702702704,50,16.581876615796215,148,13412.5,2699.2667,7.59,6.38,93,2.0,1027,5,0.0,0.0,Clear,5-10°C
2021-10-23,20,9.256756756756756,45,13.891769021714804,148,9526.4998,2548.5334,7.53,6.21,91,2.12,1027,1,0.0,0.0,Clear,5-10°C
2021-10-23,21,0.0,0,0.0,148,282.9998,2523.9333,6.4,4.85,91,2.16,1026,0,0.0,0.0,Clear,5-10°C
2021-10-23,22,0.0,0,0.0,148,0.0,2524.0,6.34,4.55,90,2.42,1026,18,0.0,0.0,Clouds,5-10°C
2021-10-24,9,9.324324324324325,120,18.531538190436915,148,9353.5,2556.7332,7.25,4.78,92,3.7,1023,0,0.0,0.0,Clear,5-10°C
2021-10-24,10,25.54054054054054,135,28.50071687327991,148,21154.4996,2749.6667,9.09,7.42,88,2.99,1023,0,0.0,0.0,Clear,5-10°C
2021-10-24,11,30.405405405405407,110,26.74847260890532,148,22347.8333,2821.5333,10.61,9.84,81,3.38,1023,0,0.0,0.0,Clear,10-15°C
2021-10-24,12,30.16891891891892,100,24.00691184868199,148,22271.167,2813.6,11.91,11.17,77,3.41,1022,0,0.0,0.0,Clear,10-15°C
2021-10-24,13,26.89189189189189,100,22.35615702531663,148,23047.0,2820.3334,13.15,12.43,73,3.44,1022,0,0.0,0.0,Clear,10-15°C
2021-10-24,14,27.027027027027028,100,22.206803500584012,148,23585.5001,2822.2663,13.96,13.21,69,3.46,1021,0,0.0,0.0,Clear,10-15°C
2021-10-24,15,28.37837837837838,95,21.1988978680931,148,23644.9998,2803.8,14.63,13.9,67,2.87,1021,0,0.0,0.0,Clear,10-15°C
2021-10-24,16,26.52027027027027,75,19.418929538371906,148,22575.9999,2770.9998,12.82,12.14,76,1.9,1021,0,0.0,0.0,Clear,10-15°C
2021-10-24,17,20.743243243243242,75,19.125123847937132,148,19403.5,2757.4665,10.48,9.75,83,2.25,1021,0,0.0,0.0,Clear,10-15°C
2021-10-24,18,17.93918918918919,75,18.172726200804494,148,19123.0,2741.6668,8.91,7.52,91,2.52,1021,0,0.0,0.0,Clear,5-10°C
2021-10-24,19,8.885135135135135,65,13.525246561132903,148,13332.9999,2716.3333000000002,7.89,6.29,94,2.55,1021,0,0.0,0.0,Clear,5-10°C
2021-10-24,20,5.8108108108108105,35,8.768644937046497,148,8845.5003,2558.3333,7.69,6.09,87,2.49,1021,3,0.0,0.0,Clear,5-10°C
2021-10-24,21,0.0,0,0.0,148,415.9999,2556.0,7.06,5.37,89,2.46,1021,23,0.0,0.0,Clouds,5-10°C
2021-10-24,22,0.0,0,0.0,148,0.0,2556.0,6.71,4.77,91,2.7,1021,4,0.0,0.0,Clear,5-10°C
2021-10-25,9,7.736486486486487,135,18.260533810769005,148,8562.9998,2508.2,8.34,6.34,98,3.29,1020,89,0.0,0.0,Clouds,5-10°C
2021-10-25,10,20.70945945945946,110,23.12352319340408,148,19309.4998,2663.2004,9.4,7.13,98,4.3,1020,93,0.0,0.0,Clouds,5-10°C
2021-10-25,11,26.31756756756757,95,22.317753880279028,148,21632.5003,2750.5329,10.6,10.27,98,4.82,1020,100,0.0,0.0,Clouds,10-15°C
2021-10-25,12,29.054054054054053,95,20.89291901782739,148,21910.9999,2756.5333,11.5,11.06,90,4.74,1020,100,0.0,0.0,Clouds,10-15°C
2021-10-25,13,26.41891891891892,85,19.228668192466323,148,23218.333,2781.1333,12.52,12.05,85,4.81,1020,100,0.0,0.0,Clouds,10-15°C
2021-10-25,14,27.83783783783784,75,19.779070245667473,148,21156.9998,2783.6003,13.47,12.99,81,3.21,1019,100,0.0,0.0,Clouds,10-15°C
2021-10-25,15,28.68243243243243,85,20.13020107707737,148,23012.0,2777.9999,13.19,13.1,97,3.31,1019,100,0.0,0.0,Clouds,10-15°C
2021-10-25,16,28.20945945945946,85,19.966043752010282,148,22824.3334,2770.4,12.86,12.71,96,3.23,1019,100,0.0,0.0,Clouds,10-15°C
2021-10-25,17,23.277027027027028,75,19.740776179333224,148,19649.0,2760.6666,11.97,11.73,96,3.27,1019,93,0.0,0.0,Clouds,10-15°C
2021-10-25,18,20.64189189189189,60,18.325110141620403,148,20026.0001,2748.0667,11.1,10.8,97,3.45,1020,61,0.0,0.0,Clouds,10-15°C
2021-10-25,19,11.486486486486486,55,16.937856198623788,148,13490.9999,2735.0666,11.38,11.11,97,3.53,1020,45,0.0,0.0,Clouds,10-15°C
2021-10-25,20,6.925675675675675,45,10.650982016119624,148,9169.0003,2448.5994,11.32,11.04,97,3.38,1021,47,0.0,0.0,Clouds,10-15°C
2021-10-25,21,1.2162162162162162,35,4.310311225943801,148,415.5,2304.0,11.04,10.73,97,3.15,1021,54,0.0,0.0,Clouds,10-15°C
2021-10-25,22,0.0,0,0.0,148,0.0,2304.0,10.88,10.58,98,3.73,1021,25,0.0,0.0,Clouds,10-15°C
2021-10-26,9,9.864864864864865,120,18.816568415106666,148,8403.75,2526.0,9.66,7.74,99,3.68,1025,99,0.0,0.0,Clouds,5-10°C
2021-10-26,10,27.972972972972972,120,26.52708690000893,148,20220.9997,2484.6666,11.24,10.98,98,3.41,1024,75,0.0,0.0,Clouds,10-15°C
2021-10-26,11,35.4054054054054,120,26.735753492290335,148,21575.5,2544.5333,13.02,12.91,97,4.0,1025,95,0.0,0.0,Clouds,10-15°C
2021-10-26,12,34.560810810810814,110,25.192652624860468,148,23678.5,2545.9999,13.51,13.29,91,4.78,1024,95,0.0,0.0,Clouds,10-15°C
2021-10-26,13,32.12837837837838,100,22.512968418498666,148,24048.5,2727.9336,14.47,14.3,89,4.86,1024,100,0.0,0.0,Clouds,10-15°C
2021-10-26,14,33.17567567567568,100,23.5761081116035,148,23790.0,2793.5334,14.79,14.54,85,4.47,1024,100,0.0,0.0,Clouds,10-15°C
2021-10-26,15,31.58783783783784,110,22.603030636016673,148,23235.0,2788.6,14.54,14.37,89,3.32,1024,100,0.0,0.0,Clouds,10-15°C
2021-10-26,16,33.00675675675676,155,25.725790183515855,148,22202.0,2780.0,14.17,13.99,90,2.92,1024,100,0.0,0.0,Clouds,10-15°C
2021-10-26,17,24.56081081081081,90,22.398137176961335,148,20682.9997,2748.3999,13.56,13.4,93,3.01,1025,91,0.0,0.0,Clouds,10-15°C
2021-10-26,18,22.93918918918919,80,20.511561813903796,148,20501.0,2739.5334,13.19,13.02,94,2.24,1025,93,0.0,0.0,Clouds,10-15°C
2021-10-26,19,12.094594594594595,60,17.003536181973185,148,14620.5,2731.5333,12.7,12.51,95,2.18,1025,92,0.0,0.0,Clouds,10-15°C
2021-10-26,20,8.277027027027026,45,12.117801009481344,148,9835.0003,2605.9334,12.25,12.01,95,2.75,1025,88,0.0,0.0,Clouds,10-15°C
2021-10-26,21,0.0,0,0.0,148,753.9998,2568.4667,12.34,12.08,94,2.89,1026,62,0.0,0.0,Clouds,10-15°C
2021-10-26,22,0.0,0,0.0,148,0.0,2568.0,12.08,11.85,96,2.88,1026,94,0.0,0.0,Clouds,10-15°C
2021-10-27,9,9.966216216216216,120,19.303313148544103,148,9180.9999,2554.7998000000002,10.13,9.76,98,2.47,1026,100,0.0,0.0,Clouds,10-15°C
2021-10-27,10,28.885135135135137,120,30.055622731940584,148,22050.0,2765.2667,11.85,11.65,98,1.79,1026,87,0.0,0.0,Clouds,10-15°C
2021-10-27,11,37.12837837837838,120,30.377954861546247,148,22988.5,2806.1334,13.01,12.74,91,2.01,1025,71,0.0,0.0,Clouds,10-15°C
2021-10-27,12,33.61486486486486,100,25.097232318517545,148,23801.0,2803.5999,15.07,14.67,78,2.19,1025,48,0.0,0.0,Clouds,15-20°C
2021-10-27,13,28.81756756756757,95,22.64305607909069,148,22561.0,2809.8667,15.74,15.38,77,2.33,1024,41,0.0,0.0,Clouds,15-20°C
2021-10-27,14,30.91216216216216,90,22.360962416479566,148,24101.9999,2806.0666,16.48,16.09,73,2.37,1023,73,0.0,0.0,Clouds,15-20°C
2021-10-27,15,32.601351351351354,100,23.850937278140258,148,24102.9999,2802.2,16.52,16.11,72,2.2,1023,91,0.0,0.0,Clouds,15-20°C
2021-10-27,16,29.08783783783784,80,21.587010787717567,148,23892.0,2781.2667,15.31,14.96,79,1.93,1022,94,0.0,0.0,Clouds,15-20°C
2021-10-27,17,24.054054054054053,80,21.208002527535275,148,20746.9998,2759.8667,13.17,12.79,86,2.09,1022,87,0.0,0.0,Clouds,10-15°C
2021-10-27,18,24.29054054054054,80,21.63401622929107,148,20495.5002,2741.8667,11.46,11.06,92,2.37,1022,23,0.0,0.0,Clouds,10-15°C
2021-10-27,19,13.344594594594595,60,16.98727528484883,148,15000.5,2734.7333,10.62,10.22,95,2.66,1022,4,0.0,0.0,Clear,10-15°C
2021-10-27,20,8.378378378378379,45,12.56569425787475,148,10640.0,2579.7333,10.11,9.68,96,2.66,1022,3,0.0,0.0,Clear,10-15°C
2021-10-27,21,0.0,0,0.0,148,774.5002,2548.2666,9.41,7.92,96,2.81,1021,0,0.0,0.0,Clear,5-10°C
2021-10-27,22,0.0,0,0.0,148,0.0,2548.0,9.2,7.63,96,2.87,1021,0,0.0,0.0,Clear,5-10°C
2021-10-28,9,10.067567567567568,120,20.143925051786756,148,8300.6665,2533.7334,9.77,7.62,98,4.21,1017,1,0.0,0.0,Clear,5-10°C
2021-10-28,10,26.35135135135135,100,25.5590192994407,148,23948.5002,2725.7334,11.87,11.54,93,3.55,1017,1,0.0,0.0,Clear,10-15°C
2021-10-28,11,33.24324324324324,115,26.66155264439448,148,24263.9999,2823.4,14.34,13.97,82,3.99,1016,0,0.0,0.0,Clear,10-15°C
2021-10-28,12,33.682432432432435,115,25.21581329843489,148,23894.0,2815.8667,16.12,15.72,74,4.41,1015,0,0.0,0.0,Clear,15-20°C
2021-10-28,13,30.97972972972973,95,22.213089722694995,148,23462.5,2810.0667,17.86,17.37,64,4.71,1014,9,0.0,0.0,Clear,15-20°C
2021-10-28,14,31.554054054054053,95,22.06091868242809,148,23302.9998,2804.9333,18.42,17.86,59,4.9,1013,31,0.0,0.0,Clouds,15-20°C
2021-10-28,15,31.58783783783784,85,22.238940247243423,148,23817.5,2802.0666,18.34,17.82,61,4.37,1012,25,0.0,0.0,Clouds,15-20°C
2021-10-28,16,31.14864864864865,90,23.32916333919854,148,23209.0002,2819.2,16.48,16.01,70,4.44,1012,0,0.0,0.0,Clear,15-20°C
2021-10-28,17,23.20945945945946,90,20.808571421502904,148,20938.3332,2811.6003,14.21,13.7,77,4.59,1011,0,0.0,0.0,Clear,10-15°C
2021-10-28,18,23.31081081081081,70,19.928051316425456,148,20056.0,2785.1333,13.2,12.69,81,4.87,1011,0,0.0,0.0,Clear,10-15°C
2021-10-28,19,14.662162162162161,65,18.01041046420572,148,14301.8328,2778.0667,12.23,11.73,85,5.16,1011,0,0.0,0.0,Clear,10-15°C
2021-10-28,20,10.067567567567568,60,12.683838429605162,148,10898.9996,2623.0667,11.9,11.34,84,5.11,1011,0,0.0,0.0,Clear,10-15°C
2021-10-28,21,0.0,0,0.0,148,1777.4999,2615.6667,11.59,11.08,87,4.9,1011,0,0.0,0.0,Clear,10-15°C
2021-10-28,22,0.0,0,0.0,148,1278.0,2600.7333,10.88,10.32,88,5.51,1010,0,0.0,0.0,Clear,10-15°C
2021-10-29,9,11.283783783783784,120,21.39776850866023,148,9311.4996,2516.2667,14.07,13.62,80,7.16,1006,100,0.0,0.0,Clouds,10-15°C
2021-10-29,10,28.85135135135135,120,30.13628112986567,148,21512.333599999998,2689.8663,14.51,14.03,77,5.21,1007,100,0.18,0.0,Rain,10-15°C
2021-10-29,11,34.054054054054056,120,27.844022254149543,148,24499.5,2774.0,14.77,14.29,76,5.35,1007,100,0.0,0.0,Clouds,10-15°C
2021-10-29,12,32.7027027027027,110,25.537609842254838,148,22675.0,2800.0667,14.94,14.45,75,4.41,1006,100,0.7,0.0,Rain,10-15°C
2021-10-29,13,28.885135135135137,120,23.69606978194625,148,24189.0001,2800.0666,14.45,14.2,86,5.62,1006,100,0.52,0.0,Rain,10-15°C
2021-10-29,14,27.83783783783784,100,23.205398754334613,148,22411.5,2793.5333,13.8,13.61,91,6.42,1006,100,0.5,0.0,Rain,10-15°C
2021-10-29,15,29.594594594594593,100,24.08540299122052,148,22231.5002,2789.2667,13.05,12.89,95,6.71,1006,100,0.0,0.0,Clouds,10-15°C
2021-10-29,16,28.344594594594593,90,22.317959833440092,148,20383.9998,2782.8,12.78,12.62,96,5.4,1006,98,0.0,0.0,Clouds,10-15°C
2021-10-29,17,20.844594594594593,85,20.86878762921891,148,19710.9998,2782.6666,12.41,12.06,90,4.82,1006,52,0.33,0.0,Rain,10-15°C
2021-10-29,18,17.77027027027027,75,19.151062418654263,148,16533.6668,2716.9333,12.0,11.79,97,4.53,1007,35,0.82,0.0,Rain,10-15°C
2021-10-29,19,10.878378378378379,75,14.716322284121858,148,12211.0,2659.3333,12.11,11.91,97,4.24,1007,80,0.42,0.0,Rain,10-15°C
2021-10-29,20,6.891891891891892,45,10.040824921483264,148,8453.9998,2610.3333000000002,11.75,11.51,97,4.15,1006,75,0.23,0.0,Rain,10-15°C
2021-10-29,21,0.0,0,0.0,148,369.3333,2553.8667,11.57,11.32,97,3.6,1006,100,0.0,0.0,Clouds,10-15°C
2021-10-29,22,0.0,0,0.0,148,0.0,2536.0,11.76,11.55,98,2.61,1005,93,0.0,0.0,Clouds,10-15°C
2021-10-30,9,9.121621621621621,120,18.994415722653105,148,8860.5005,2502.4668,13.06,12.98,98,4.9,1000,95,0.0,0.0,Clouds,10-15°C
2021-10-30,10,24.56081081081081,120,27.53432646773825,148,21202.6666,2673.4671,13.17,13.08,97,4.66,1000,96,0.0,0.0,Clouds,10-15°C
2021-10-30,11,33.58108108108108,120,29.54899390842578,148,22664.9992,2777.4001,13.5,13.46,98,4.94,1000,97,0.12,0.0,Rain,10-15°C
2021-10-30,12,32.12837837837838,115,27.199760004294706,148,22721.1668,2782.5334,13.83,13.8,97,4.94,1000,100,0.22,0.0,Rain,10-15°C
2021-10-30,13,29.18918918918919,100,24.11038993337673,148,21691.0,2777.7999,14.43,14.46,97,4.24,1000,97,0.47,0.0,Rain,10-15°C
2021-10-30,14,28.986486486486488,100,23.313593152203772,148,22374.9999,2782.9329,14.57,14.59,96,5.94,1001,90,0.23,0.0,Rain,10-15°C
2021-10-30,15,29.29054054054054,95,22.330313546996802,148,21643.0,2777.8667,13.9,13.85,96,4.34,1002,100,0.0,0.0,Clouds,10-15°C
2021-10-30,16,29.763513513513512,100,23.14795989790872,148,21102.0002,2769.3334,13.06,12.93,96,4.16,1003,100,0.0,0.0,Clouds,10-15°C
2021-10-30,17,21.486486486486488,100,20.877513368262825,148,17374.0997,2613.3333000000002,12.22,12.03,97,3.24,1004,93,0.0,0.0,Clouds,10-15°C
2021-10-30,18,21.756756756756758,75,20.51102959356378,148,18046.6665,2740.5996,11.73,11.49,97,2.33,1004,84,0.0,0.0,Clouds,10-15°C
