date_hour,ENTITY_DESCRIPTION_SHORT,wait_time_avg,attendance,temp,pressure,humidity,wind_speed,clouds_all,rain_1h,hour,day_of_week,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2022-07-27 19:00:00,Himalaya Ride,0.0,0.0,27.4,1011.3,59,4.47,3,0.0,19,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 20:00:00,Himalaya Ride,0.0,0.0,27.2,1011.7,62,3.83,0,0.0,20,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 21:00:00,Himalaya Ride,0.0,0.0,27.0,1012.2,63,3.42,0,0.0,21,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 22:00:00,Himalaya Ride,0.0,0.0,26.9,1012.6,69,3.0,4,0.0,22,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 23:00:00,Himalaya Ride,0.0,0.0,26.8,1012.9,73,2.77,31,0.0,23,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 09:00:00,Sling Shot,0.0,0.0,28.3,1014.4,37,1.2,27,0.0,9,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 10:00:00,Sling Shot,0.0,0.0,29.1,1014.4,34,2.08,64,0.0,10,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 11:00:00,Sling Shot,0.0,0.0,30.1,1014.3,28,2.75,53,0.0,11,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 12:00:00,Sling Shot,0.0,0.0,30.3,1014.0,37,5.3,81,0.0,12,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 13:00:00,Sling Shot,0.0,0.0,28.2,1013.8,57,6.26,41,0.0,13,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 14:00:00,Sling Shot,0.0,0.0,28.5,1013.1,60,6.03,14,0.0,14,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 15:00:00,Sling Shot,0.0,0.0,28.6,1012.6,63,4.99,3,0.0,15,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 16:00:00,Sling Shot,0.0,0.0,29.4,1012.0,55,3.71,1,0.0,16,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 17:00:00,Sling Shot,0.0,0.0,29.0,1011.5,53,3.98,2,0.0,17,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 18:00:00,Sling Shot,0.0,0.0,28.4,1011.2,55,4.52,5,0.0,18,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 19:00:00,Sling Shot,0.0,0.0,27.4,1011.3,59,4.47,3,0.0,19,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 20:00:00,Sling Shot,0.0,0.0,27.2,1011.7,62,3.83,0,0.0,20,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 21:00:00,Sling Shot,0.0,0.0,27.0,1012.2,63,3.42,0,0.0,21,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 22:00:00,Sling Shot,0.0,0.0,26.9,1012.6,69,3.0,4,0.0,22,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 23:00:00,Sling Shot,0.0,0.0,26.8,1012.9,73,2.77,31,0.0,23,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 09:00:00,Vertical Drop,0.0,0.0,28.3,1014.4,37,1.2,27,0.0,9,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 10:00:00,Vertical Drop,0.0,0.0,29.1,1014.4,34,2.08,64,0.0,10,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 11:00:00,Vertical Drop,0.0,0.0,30.1,1014.3,28,2.75,53,0.0,11,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 12:00:00,Vertical Drop,0.0,0.0,30.3,1014.0,37,5.3,81,0.0,12,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 13:00:00,Vertical Drop,0.0,0.0,28.2,1013.8,57,6.26,41,0.0,13,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 14:00:00,Vertical Drop,0.0,0.0,28.5,1013.1,60,6.03,14,0.0,14,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 15:00:00,Vertical Drop,0.0,0.0,28.6,1012.6,63,4.99,3,0.0,15,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 16:00:00,Vertical Drop,0.0,0.0,29.4,1012.0,55,3.71,1,0.0,16,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 17:00:00,Vertical Drop,0.0,0.0,29.0,1011.5,53,3.98,2,0.0,17,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 18:00:00,Vertical Drop,0.0,0.0,28.4,1011.2,55,4.52,5,0.0,18,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 19:00:00,Vertical Drop,0.0,0.0,27.4,1011.3,59,4.47,3,0.0,19,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 20:00:00,Vertical Drop,0.0,0.0,27.2,1011.7,62,3.83,0,0.0,20,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 21:00:00,Vertical Drop,0.0,0.0,27.0,1012.2,63,3.42,0,0.0,21,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 22:00:00,Vertical Drop,0.0,0.0,26.9,1012.6,69,3.0,4,0.0,22,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 23:00:00,Vertical Drop,0.0,0.0,26.8,1012.9,73,2.77,31,0.0,23,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 09:00:00,Tilt-A-Whirl,0.0,0.0,28.3,1014.4,37,1.2,27,0.0,9,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 10:00:00,Tilt-A-Whirl,0.0,0.0,29.1,1014.4,34,2.08,64,0.0,10,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 11:00:00,Tilt-A-Whirl,0.0,0.0,30.1,1014.3,28,2.75,53,0.0,11,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 12:00:00,Tilt-A-Whirl,0.0,0.0,30.3,1014.0,37,5.3,81,0.0,12,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 13:00:00,Tilt-A-Whirl,0.0,0.0,28.2,1013.8,57,6.26,41,0.0,13,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 14:00:00,Tilt-A-Whirl,0.0,0.0,28.5,1013.1,60,6.03,14,0.0,14,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 15:00:00,Tilt-A-Whirl,0.0,0.0,28.6,1012.6,63,4.99,3,0.0,15,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 16:00:00,Tilt-A-Whirl,0.0,0.0,29.4,1012.0,55,3.71,1,0.0,16,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 17:00:00,Tilt-A-Whirl,0.0,0.0,29.0,1011.5,53,3.98,2,0.0,17,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 18:00:00,Tilt-A-Whirl,0.0,0.0,28.4,1011.2,55,4.52,5,0.0,18,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 19:00:00,Tilt-A-Whirl,0.0,0.0,27.4,1011.3,59,4.47,3,0.0,19,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 20:00:00,Tilt-A-Whirl,0.0,0.0,27.2,1011.7,62,3.83,0,0.0,20,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 21:00:00,Tilt-A-Whirl,0.0,0.0,27.0,1012.2,63,3.42,0,0.0,21,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 22:00:00,Tilt-A-Whirl,0.0,0.0,26.9,1012.6,69,3.0,4,0.0,22,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-27 23:00:00,Tilt-A-Whirl,0.0,0.0,26.8,1012.9,73,2.77,31,0.0,23,2,0,0,0,0,0,0,1,0,0,0,0,0
